HRS1,marital,childs,age,educ,sex,born,income,region,partyid,polviews,attend,pray
50,Married,1,41,6 years,Male,Yes,"$25,000 or over",West South Central,"Independent, close to Democrat",Slightly liberal,Every week,Several times a day
52,Married,4,48,2 years,Female,Yes,"$25,000 or over",West South Central,"Independent (Neither, No response)","Moderate, middle of the road",Every week,Once a day
60,Married,3,62,6 years,Male,Yes,"$25,000 or over",West South Central,"Independent, close to Republican",Conservative,More than once a week,Several times a day
47,Never married,2,40,12th grade,Male,Yes,"$20,000 to 24,999",West South Central,"Independent, close to Democrat",Slightly conservative,Every week,Once a day
40,Married,2,41,3 years,Female,Yes,"$25,000 or over",West South Central,Not very strong Democrat,"Moderate, middle of the road",Several times a year,Several times a day
72,Divorced,1,65,2 years,Female,Yes,"$25,000 or over",West South Central,"Independent, close to Republican",Slightly conservative,Every week,Several times a day
28,Married,3,39,3 years,Female,Yes,"$25,000 or over",West South Central,Strong Republican,Extremely conservative,More than once a week,Several times a day
40,Divorced,3,41,6 years,Female,Yes,"$25,000 or over",West South Central,Strong Democrat,Liberal,Never,Less than once a week
70,Married,2,62,12th grade,Male,Yes,"$25,000 or over",West South Central,Not very strong Republican,Liberal,Less than once a year,Several times a day
36,Married,3,58,12th grade,Female,Yes,"$25,000 or over",West South Central,"Independent (Neither, No response)","Moderate, middle of the road",Nearly every week,Several times a week
50,Married,3,39,12th grade,Male,Yes,"$25,000 or over",West South Central,Not very strong Republican,Conservative,More than once a week,Several times a day
45,Married,0,22,1 year of college,Male,Yes,"$25,000 or over",West North Central,"Other party, refused to say","Moderate, middle of the road",Never,Never
89,Never married,0,33,12th grade,Male,Yes,"$25,000 or over",West North Central,Not very strong Republican,Slightly liberal,Several times a year,Less than once a week
60,Never married,1,46,6 years,Female,Yes,"$25,000 or over",West North Central,Strong Democrat,"Moderate, middle of the road",Every week,Several times a day
45,Never married,0,62,6 years,Male,Yes,"$25,000 or over",West North Central,"Independent, close to Republican",Slightly conservative,Never,Less than once a week
40,Never married,2,28,10th grade,Male,Yes,"$25,000 or over",West North Central,Not very strong Democrat,Slightly conservative,Once a year,Once a day
40,Married,3,45,6 years,Female,Yes,"$25,000 or over",West North Central,Not very strong Republican,Slightly conservative,More than once a week,Several times a day
39,Married,4,57,2 years,Male,Yes,"$25,000 or over",West North Central,"Independent, close to Democrat",Slightly conservative,Never,Once a day
40,Married,2,58,12th grade,Male,Yes,"$25,000 or over",West North Central,"Independent, close to Republican",Slightly conservative,Less than once a year,Several times a day
40,Divorced,2,30,2 years,Female,Yes,"$20,000 to 24,999",West North Central,Not very strong Republican,"Moderate, middle of the road",Less than once a year,Several times a day
40,Married,3,43,8 years,Male,No,"$25,000 or over",West North Central,Strong Republican,Conservative,Never,Less than once a week
50,Never married,0,31,1 year of college,Male,Yes,"$25,000 or over",West North Central,Strong Republican,Extremely conservative,Several times a year,Less than once a week
40,Married,3,44,2 years,Female,Yes,"$25,000 or over",West North Central,Not very strong Democrat,Slightly conservative,More than once a week,Several times a day
45,Married,0,26,6 years,Female,Yes,"$25,000 or over",West North Central,Not very strong Republican,Slightly conservative,Once a year,Several times a week
40,Divorced,2,24,1 year of college,Female,Yes,"$25,000 or over",West North Central,"Independent, close to Republican","Moderate, middle of the road",Never,Several times a week
40,Married,6,38,1 year of college,Male,Yes,"$25,000 or over",West North Central,"Independent, close to Democrat",Slightly liberal,Every week,Once a day
50,Married,2,51,2 years,Female,Yes,"$25,000 or over",West North Central,"Independent, close to Democrat",Liberal,Once a year,Several times a day
45,Widowed,3,44,2 years,Male,Yes,"$25,000 or over",West North Central,Not very strong Democrat,Liberal,Once a month,Several times a week
40,Married,5,31,12th grade,Female,Yes,"$25,000 or over",West North Central,"Independent, close to Democrat",Liberal,More than once a week,Several times a day
40,Divorced,5,54,12th grade,Female,Yes,"$25,000 or over",West North Central,Not very strong Democrat,Slightly conservative,Several times a year,Once a week
50,Divorced,0,49,12th grade,Male,Yes,"$25,000 or over",West North Central,"Independent (Neither, No response)","Moderate, middle of the road",Once a month,Once a week
40,Never married,3,21,12th grade,Female,Yes,"$15,000 to 19,999",West North Central,"Independent (Neither, No response)",Liberal,Never,Once a day
83,Divorced,2,42,3 years,Female,Yes,"$20,000 to 24,999",West North Central,"Independent (Neither, No response)",Liberal,Two to three times a month,Several times a day
40,Married,3,60,2 years,Male,Yes,"$25,000 or over",West North Central,"Independent (Neither, No response)","Moderate, middle of the road",Nearly every week,Once a day
70,Married,4,44,6 years,Male,Yes,"$25,000 or over",West North Central,Not very strong Republican,Conservative,Two to three times a month,Once a day
60,Never married,0,54,6 years,Male,Yes,"$10,000 to 14,999",West North Central,Not very strong Republican,Slightly conservative,Never,Less than once a week
70,Divorced,2,48,12th grade,Male,Yes,"$25,000 or over",West North Central,"Other party, refused to say",Extremely liberal,Never,Once a week
40,Divorced,3,64,12th grade,Female,Yes,"$25,000 or over",East North Central,"Independent, close to Democrat","Moderate, middle of the road",Less than once a year,Several times a day
40,Married,0,32,12th grade,Male,Yes,"$25,000 or over",East North Central,"Independent, close to Republican",Conservative,Two to three times a month,Once a day
55,Married,2,59,3 years,Female,Yes,"$25,000 or over",East North Central,Not very strong Democrat,Slightly liberal,Less than once a year,Several times a day
89,Divorced,2,40,8 years,Male,Yes,"$25,000 or over",East North Central,"Independent, close to Republican",Slightly conservative,Several times a year,Less than once a week
45,Never married,0,24,5 years,Female,Yes,"$20,000 to 24,999",West North Central,Not very strong Democrat,Slightly liberal,Never,Several times a week
35,Never married,2,26,12th grade,Female,Yes,"$25,000 or over",East North Central,"Independent, close to Democrat","Moderate, middle of the road",Never,Several times a week
40,Never married,1,30,12th grade,Female,Yes,"$15,000 to 19,999",East North Central,Not very strong Democrat,Liberal,Never,Less than once a week
45,Married,4,49,12th grade,Male,Yes,"$25,000 or over",East North Central,"Independent, close to Democrat","Moderate, middle of the road",Every week,Once a day
44,Never married,2,38,6 years,Female,Yes,"$25,000 or over",East North Central,"Independent (Neither, No response)",Liberal,Never,Less than once a week
40,Never married,1,27,12th grade,Female,Yes,"$25,000 or over",East North Central,Not very strong Democrat,Slightly liberal,Never,Never
40,Married,2,54,6 years,Female,Yes,"$25,000 or over",East North Central,Strong Republican,Conservative,Several times a year,Less than once a week
70,Married,2,61,12th grade,Male,Yes,"$25,000 or over",East North Central,Not very strong Democrat,"Moderate, middle of the road",Less than once a year,Once a week
55,Never married,1,28,12th grade,Male,Yes,"$25,000 or over",East North Central,"Independent, close to Democrat",Slightly conservative,Once a year,Never
30,Married,2,40,2 years,Female,Yes,"$25,000 or over",East North Central,Not very strong Democrat,Slightly conservative,Once a month,Several times a week
40,Married,1,56,11th grade,Female,Yes,"$25,000 or over",East North Central,"Independent, close to Republican","Moderate, middle of the road",Once a year,Once a day
45,Married,2,54,12th grade,Male,Yes,"$25,000 or over",East North Central,Not very strong Democrat,"Moderate, middle of the road",Once a year,Several times a week
35,Never married,0,24,12th grade,Male,Yes,"$25,000 or over",East North Central,Not very strong Republican,Conservative,Several times a year,Less than once a week
50,Married,1,38,6 years,Male,Yes,"$25,000 or over",East North Central,Not very strong Democrat,Slightly liberal,Never,Never
40,Never married,0,47,12th grade,Female,Yes,"$25,000 or over",East North Central,Not very strong Democrat,Slightly liberal,Never,Less than once a week
46,Married,0,54,6 years,Female,Yes,"$25,000 or over",East North Central,Not very strong Democrat,Slightly liberal,Never,Never
30,Married,1,30,10th grade,Female,Yes,"$25,000 or over",East North Central,"Independent, close to Republican","Moderate, middle of the road",Less than once a year,Once a day
40,Married,0,54,6 years,Female,Yes,"$25,000 or over",East North Central,Not very strong Democrat,Slightly conservative,Every week,Once a day
40,Married,4,58,6 years,Male,Yes,"$25,000 or over",East North Central,"Independent, close to Democrat",Slightly liberal,Every week,Several times a day
40,Married,2,51,2 years,Male,Yes,"$25,000 or over",South Atlantic,Strong Republican,Conservative,More than once a week,Several times a day
57,Divorced,4,44,12th grade,Male,Yes,"$25,000 or over",South Atlantic,"Independent (Neither, No response)","Moderate, middle of the road",Never,Once a day
50,Divorced,3,63,6 years,Female,Yes,"$25,000 or over",South Atlantic,Strong Republican,Extremely conservative,More than once a week,Several times a day
40,Never married,0,27,12th grade,Female,Yes,"$25,000 or over",South Atlantic,Not very strong Democrat,"Moderate, middle of the road",More than once a week,Several times a day
65,Married,2,48,11th grade,Male,Yes,"$25,000 or over",South Atlantic,"Independent (Neither, No response)","Moderate, middle of the road",Never,Never
32,Married,3,58,12th grade,Female,Yes,"$25,000 or over",South Atlantic,Not very strong Democrat,"Moderate, middle of the road",Less than once a year,Less than once a week
50,Married,2,31,6 years,Male,Yes,"$25,000 or over",South Atlantic,Not very strong Republican,Conservative,More than once a week,Several times a day
48,Married,2,30,5 years,Male,Yes,"$25,000 or over",East North Central,"Independent (Neither, No response)","Moderate, middle of the road",Several times a year,Several times a week
52,Divorced,4,48,3 years,Female,Yes,"$4,000 to 4,999",East North Central,"Independent (Neither, No response)","Moderate, middle of the road",Once a year,Never
35,Married,3,45,7 years,Female,Yes,"$25,000 or over",East North Central,"Independent (Neither, No response)","Moderate, middle of the road",Never,Several times a week
41,Divorced,2,42,2 years,Female,Yes,"$20,000 to 24,999",East South Central,Strong Democrat,Liberal,Once a month,Several times a day
65,Divorced,5,57,10th grade,Female,Yes,"$20,000 to 24,999",East South Central,Not very strong Democrat,"Moderate, middle of the road",Every week,Several times a day
80,Married,3,62,12th grade,Female,Yes,"$25,000 or over",East South Central,Strong Democrat,"Moderate, middle of the road",Two to three times a month,Several times a day
55,Married,0,52,12th grade,Female,Yes,"$25,000 or over",East South Central,Not very strong Democrat,Slightly conservative,Nearly every week,Once a day
55,Married,1,26,1 year of college,Female,Yes,"$25,000 or over",East South Central,"Independent, close to Democrat","Moderate, middle of the road",Once a month,Once a day
70,Married,2,71,2 years,Male,Yes,"$25,000 or over",East South Central,Not very strong Republican,Conservative,More than once a week,Several times a day
40,Married,3,74,12th grade,Male,Yes,"$25,000 or over",East South Central,Strong Republican,Extremely conservative,More than once a week,Several times a day
52,Divorced,2,50,12th grade,Female,Yes,"$20,000 to 24,999",East South Central,"Independent (Neither, No response)",Extremely conservative,Once a month,Several times a day
60,Married,5,40,6 years,Male,Yes,"$25,000 or over",East South Central,"Independent (Neither, No response)","Moderate, middle of the road",More than once a week,Several times a day
40,Never married,1,20,12th grade,Male,Yes,"$25,000 or over",East South Central,"Independent (Neither, No response)","Moderate, middle of the road",Never,Less than once a week
